variant_id,bug_type,op,a,b,expected_c,actual_c,expected_flags,actual_flags,mismatch_c,mismatch_flags
bug_003,ALU_OR_to_AND,3,251,100,255,96,0,0,1,0
bug_003,ALU_OR_to_AND,3,62,143,191,14,0,0,1,0
bug_003,ALU_OR_to_AND,3,104,58,122,40,0,0,1,0
bug_003,ALU_OR_to_AND,3,214,26,222,18,0,0,1,0
bug_003,ALU_OR_to_AND,3,159,66,223,2,0,0,1,0
bug_003,ALU_OR_to_AND,3,98,75,107,66,0,0,1,0
bug_003,ALU_OR_to_AND,3,142,174,174,142,0,0,1,0
bug_003,ALU_OR_to_AND,3,181,47,191,37,0,0,1,0
bug_003,ALU_OR_to_AND,3,228,255,255,228,0,0,1,0
bug_003,ALU_OR_to_AND,3,141,229,237,133,0,0,1,0
bug_003,ALU_OR_to_AND,3,165,212,245,132,0,0,1,0
bug_003,ALU_OR_to_AND,3,148,41,189,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,248,77,253,72,0,0,1,0
bug_003,ALU_OR_to_AND,3,172,169,173,168,0,0,1,0
bug_003,ALU_OR_to_AND,3,225,68,229,64,0,0,1,0
bug_003,ALU_OR_to_AND,3,59,12,63,8,0,0,1,0
bug_003,ALU_OR_to_AND,3,0,87,87,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,137,121,249,9,0,0,1,0
bug_003,ALU_OR_to_AND,3,148,51,183,16,0,0,1,0
bug_003,ALU_OR_to_AND,3,188,44,188,44,0,0,1,0
bug_003,ALU_OR_to_AND,3,25,121,121,25,0,0,1,0
bug_003,ALU_OR_to_AND,3,219,28,223,24,0,0,1,0
bug_003,ALU_OR_to_AND,3,206,234,238,202,0,0,1,0
bug_003,ALU_OR_to_AND,3,195,218,219,194,0,0,1,0
bug_003,ALU_OR_to_AND,3,225,192,225,192,0,0,1,0
bug_003,ALU_OR_to_AND,3,136,253,253,136,0,0,1,0
bug_003,ALU_OR_to_AND,3,173,198,239,132,0,0,1,0
bug_003,ALU_OR_to_AND,3,20,35,55,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,104,127,127,104,0,0,1,0
bug_003,ALU_OR_to_AND,3,165,60,189,36,0,0,1,0
bug_003,ALU_OR_to_AND,3,221,183,255,149,0,0,1,0
bug_003,ALU_OR_to_AND,3,187,31,191,27,0,0,1,0
bug_003,ALU_OR_to_AND,3,205,21,221,5,0,0,1,0
bug_003,ALU_OR_to_AND,3,96,52,116,32,0,0,1,0
bug_003,ALU_OR_to_AND,3,71,20,87,4,0,0,1,0
bug_003,ALU_OR_to_AND,3,17,70,87,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,88,160,248,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,82,96,114,64,0,0,1,0
bug_003,ALU_OR_to_AND,3,59,159,191,27,0,0,1,0
bug_003,ALU_OR_to_AND,3,133,94,223,4,0,0,1,0
bug_003,ALU_OR_to_AND,3,236,44,236,44,0,0,1,0
bug_003,ALU_OR_to_AND,3,29,207,223,13,0,0,1,0
bug_003,ALU_OR_to_AND,3,84,59,127,16,0,0,1,0
bug_003,ALU_OR_to_AND,3,89,255,255,89,0,0,1,0
bug_003,ALU_OR_to_AND,3,137,8,137,8,0,0,1,0
bug_003,ALU_OR_to_AND,3,66,154,218,2,0,0,1,0
bug_003,ALU_OR_to_AND,3,205,2,207,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,106,160,234,32,0,0,1,0
bug_003,ALU_OR_to_AND,3,106,69,111,64,0,0,1,0
bug_003,ALU_OR_to_AND,3,181,33,181,33,0,0,1,0
bug_003,ALU_OR_to_AND,3,8,52,60,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,137,162,171,128,0,0,1,0
bug_003,ALU_OR_to_AND,3,206,252,254,204,0,0,1,0
bug_003,ALU_OR_to_AND,3,203,74,203,74,0,0,1,0
bug_003,ALU_OR_to_AND,3,32,61,61,32,0,0,1,0
bug_003,ALU_OR_to_AND,3,249,52,253,48,0,0,1,0
bug_003,ALU_OR_to_AND,3,103,62,127,38,0,0,1,0
bug_003,ALU_OR_to_AND,3,9,166,175,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,2,233,235,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,254,14,254,14,0,0,1,0
bug_003,ALU_OR_to_AND,3,52,127,127,52,0,0,1,0
bug_003,ALU_OR_to_AND,3,127,87,127,87,0,0,1,0
bug_003,ALU_OR_to_AND,3,36,14,46,4,0,0,1,0
bug_003,ALU_OR_to_AND,3,172,198,238,132,0,0,1,0
bug_003,ALU_OR_to_AND,3,63,86,127,22,0,0,1,0
bug_003,ALU_OR_to_AND,3,51,237,255,33,0,0,1,0
bug_003,ALU_OR_to_AND,3,192,130,194,128,0,0,1,0
bug_003,ALU_OR_to_AND,3,210,49,243,16,0,0,1,0
bug_003,ALU_OR_to_AND,3,155,195,219,131,0,0,1,0
bug_003,ALU_OR_to_AND,3,148,159,159,148,0,0,1,0
bug_003,ALU_OR_to_AND,3,119,253,255,117,0,0,1,0
bug_003,ALU_OR_to_AND,3,166,115,247,34,0,0,1,0
bug_003,ALU_OR_to_AND,3,32,237,237,32,0,0,1,0
bug_003,ALU_OR_to_AND,3,109,27,127,9,0,0,1,0
bug_003,ALU_OR_to_AND,3,213,200,221,192,0,0,1,0
bug_003,ALU_OR_to_AND,3,238,125,255,108,0,0,1,0
bug_003,ALU_OR_to_AND,3,95,204,223,76,0,0,1,0
bug_003,ALU_OR_to_AND,3,27,225,251,1,0,0,1,0
bug_003,ALU_OR_to_AND,3,58,82,122,18,0,0,1,0
bug_003,ALU_OR_to_AND,3,97,39,103,33,0,0,1,0
bug_003,ALU_OR_to_AND,3,102,202,238,66,0,0,1,0
bug_003,ALU_OR_to_AND,3,197,45,237,5,0,0,1,0
bug_003,ALU_OR_to_AND,3,50,167,183,34,0,0,1,0
bug_003,ALU_OR_to_AND,3,169,213,253,129,0,0,1,0
bug_003,ALU_OR_to_AND,3,19,200,219,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,33,209,241,1,0,0,1,0
bug_003,ALU_OR_to_AND,3,93,171,255,9,0,0,1,0
bug_003,ALU_OR_to_AND,3,196,93,221,68,0,0,1,0
bug_003,ALU_OR_to_AND,3,211,11,219,3,0,0,1,0
bug_003,ALU_OR_to_AND,3,78,216,222,72,0,0,1,0
bug_003,ALU_OR_to_AND,3,203,157,223,137,0,0,1,0
bug_003,ALU_OR_to_AND,3,1,169,169,1,0,0,1,0
bug_003,ALU_OR_to_AND,3,168,191,191,168,0,0,1,0
bug_003,ALU_OR_to_AND,3,235,223,255,203,0,0,1,0
bug_003,ALU_OR_to_AND,3,138,61,191,8,0,0,1,0
bug_003,ALU_OR_to_AND,3,217,56,249,24,0,0,1,0
bug_003,ALU_OR_to_AND,3,130,143,143,130,0,0,1,0
bug_003,ALU_OR_to_AND,3,83,92,95,80,0,0,1,0
bug_003,ALU_OR_to_AND,3,196,102,230,68,0,0,1,0
bug_003,ALU_OR_to_AND,3,170,35,171,34,0,0,1,0
bug_003,ALU_OR_to_AND,3,26,73,91,8,0,0,1,0
bug_003,ALU_OR_to_AND,3,194,199,199,194,0,0,1,0
bug_003,ALU_OR_to_AND,3,202,169,235,136,0,0,1,0
bug_003,ALU_OR_to_AND,3,95,37,127,5,0,0,1,0
bug_003,ALU_OR_to_AND,3,243,96,243,96,0,0,1,0
bug_003,ALU_OR_to_AND,3,224,194,226,192,0,0,1,0
bug_003,ALU_OR_to_AND,3,214,61,255,20,0,0,1,0
bug_003,ALU_OR_to_AND,3,98,181,247,32,0,0,1,0
bug_003,ALU_OR_to_AND,3,95,113,127,81,0,0,1,0
bug_003,ALU_OR_to_AND,3,14,3,15,2,0,0,1,0
bug_003,ALU_OR_to_AND,3,204,45,237,12,0,0,1,0
bug_003,ALU_OR_to_AND,3,103,191,255,39,0,0,1,0
bug_003,ALU_OR_to_AND,3,145,126,255,16,0,0,1,0
bug_003,ALU_OR_to_AND,3,131,98,227,2,0,0,1,0
bug_003,ALU_OR_to_AND,3,90,100,126,64,0,0,1,0
bug_003,ALU_OR_to_AND,3,98,58,122,34,0,0,1,0
bug_003,ALU_OR_to_AND,3,240,117,245,112,0,0,1,0
bug_003,ALU_OR_to_AND,3,34,252,254,32,0,0,1,0
bug_003,ALU_OR_to_AND,3,51,79,127,3,0,0,1,0
bug_003,ALU_OR_to_AND,3,235,133,239,129,0,0,1,0
bug_003,ALU_OR_to_AND,3,159,178,191,146,0,0,1,0
bug_003,ALU_OR_to_AND,3,136,229,237,128,0,0,1,0
bug_003,ALU_OR_to_AND,3,255,189,255,189,0,0,1,0
bug_003,ALU_OR_to_AND,3,9,89,89,9,0,0,1,0
bug_003,ALU_OR_to_AND,3,54,152,190,16,0,0,1,0
bug_003,ALU_OR_to_AND,3,151,146,151,146,0,0,1,0
bug_003,ALU_OR_to_AND,3,123,91,123,91,0,0,1,0
bug_003,ALU_OR_to_AND,3,1,212,213,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,201,137,201,137,0,0,1,0
bug_003,ALU_OR_to_AND,3,210,85,215,80,0,0,1,0
bug_003,ALU_OR_to_AND,3,68,175,239,4,0,0,1,0
bug_003,ALU_OR_to_AND,3,156,237,253,140,0,0,1,0
bug_003,ALU_OR_to_AND,3,165,161,165,161,0,0,1,0
bug_003,ALU_OR_to_AND,3,110,219,255,74,0,0,1,0
bug_003,ALU_OR_to_AND,3,126,196,254,68,0,0,1,0
bug_003,ALU_OR_to_AND,3,164,96,228,32,0,0,1,0
bug_003,ALU_OR_to_AND,3,232,16,248,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,153,10,155,8,0,0,1,0
bug_003,ALU_OR_to_AND,3,216,201,217,200,0,0,1,0
bug_003,ALU_OR_to_AND,3,140,143,143,140,0,0,1,0
bug_003,ALU_OR_to_AND,3,174,38,174,38,0,0,1,0
bug_003,ALU_OR_to_AND,3,190,152,190,152,0,0,1,0
bug_003,ALU_OR_to_AND,3,49,143,191,1,0,0,1,0
bug_003,ALU_OR_to_AND,3,236,177,253,160,0,0,1,0
bug_003,ALU_OR_to_AND,3,212,247,247,212,0,0,1,0
bug_003,ALU_OR_to_AND,3,164,0,164,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,204,141,205,140,0,0,1,0
bug_003,ALU_OR_to_AND,3,59,138,187,10,0,0,1,0
bug_003,ALU_OR_to_AND,3,188,108,252,44,0,0,1,0
bug_003,ALU_OR_to_AND,3,186,224,250,160,0,0,1,0
bug_003,ALU_OR_to_AND,3,156,160,188,128,0,0,1,0
bug_003,ALU_OR_to_AND,3,164,7,167,4,0,0,1,0
bug_003,ALU_OR_to_AND,3,128,4,132,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,177,179,179,177,0,0,1,0
bug_003,ALU_OR_to_AND,3,82,136,218,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,202,27,219,10,0,0,1,0
bug_003,ALU_OR_to_AND,3,191,151,191,151,0,0,1,0
bug_003,ALU_OR_to_AND,3,114,181,247,48,0,0,1,0
bug_003,ALU_OR_to_AND,3,159,65,223,1,0,0,1,0
bug_003,ALU_OR_to_AND,3,199,72,207,64,0,0,1,0
bug_003,ALU_OR_to_AND,3,239,20,255,4,0,0,1,0
bug_003,ALU_OR_to_AND,3,77,25,93,9,0,0,1,0
bug_003,ALU_OR_to_AND,3,137,249,249,137,0,0,1,0
bug_003,ALU_OR_to_AND,3,66,23,87,2,0,0,1,0
bug_003,ALU_OR_to_AND,3,175,245,255,165,0,0,1,0
bug_003,ALU_OR_to_AND,3,244,218,254,208,0,0,1,0
bug_003,ALU_OR_to_AND,3,120,168,248,40,0,0,1,0
bug_003,ALU_OR_to_AND,3,165,150,183,132,0,0,1,0
bug_003,ALU_OR_to_AND,3,33,25,57,1,0,0,1,0
bug_003,ALU_OR_to_AND,3,86,236,254,68,0,0,1,0
bug_003,ALU_OR_to_AND,3,104,160,232,32,0,0,1,0
bug_003,ALU_OR_to_AND,3,163,197,231,129,0,0,1,0
bug_003,ALU_OR_to_AND,3,216,39,255,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,135,83,215,3,0,0,1,0
bug_003,ALU_OR_to_AND,3,226,143,239,130,0,0,1,0
bug_003,ALU_OR_to_AND,3,171,254,255,170,0,0,1,0
bug_003,ALU_OR_to_AND,3,241,217,249,209,0,0,1,0
bug_003,ALU_OR_to_AND,3,170,201,235,136,0,0,1,0
bug_003,ALU_OR_to_AND,3,154,28,158,24,0,0,1,0
bug_003,ALU_OR_to_AND,3,236,189,253,172,0,0,1,0
bug_003,ALU_OR_to_AND,3,247,57,255,49,0,0,1,0
bug_003,ALU_OR_to_AND,3,203,216,219,200,0,0,1,0
bug_003,ALU_OR_to_AND,3,16,7,23,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,226,71,231,66,0,0,1,0
bug_003,ALU_OR_to_AND,3,49,65,113,1,0,0,1,0
bug_003,ALU_OR_to_AND,3,241,158,255,144,0,0,1,0
bug_003,ALU_OR_to_AND,3,97,160,225,32,0,0,1,0
bug_003,ALU_OR_to_AND,3,133,229,229,133,0,0,1,0
bug_003,ALU_OR_to_AND,3,228,238,238,228,0,0,1,0
bug_003,ALU_OR_to_AND,3,63,157,191,29,0,0,1,0
bug_003,ALU_OR_to_AND,3,99,58,123,34,0,0,1,0
bug_003,ALU_OR_to_AND,3,77,203,207,73,0,0,1,0
bug_003,ALU_OR_to_AND,3,189,104,253,40,0,0,1,0
bug_003,ALU_OR_to_AND,3,160,0,160,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,90,55,127,18,0,0,1,0
bug_003,ALU_OR_to_AND,3,125,227,255,97,0,0,1,0
bug_003,ALU_OR_to_AND,3,236,5,237,4,0,0,1,0
bug_003,ALU_OR_to_AND,3,108,88,124,72,0,0,1,0
bug_003,ALU_OR_to_AND,3,120,38,126,32,0,0,1,0
bug_003,ALU_OR_to_AND,3,119,152,255,16,0,0,1,0
bug_003,ALU_OR_to_AND,3,168,61,189,40,0,0,1,0
bug_003,ALU_OR_to_AND,3,211,55,247,19,0,0,1,0
bug_003,ALU_OR_to_AND,3,242,209,243,208,0,0,1,0
bug_003,ALU_OR_to_AND,3,70,207,207,70,0,0,1,0
bug_003,ALU_OR_to_AND,3,65,206,207,64,0,0,1,0
bug_003,ALU_OR_to_AND,3,224,204,236,192,0,0,1,0
bug_003,ALU_OR_to_AND,3,206,228,238,196,0,0,1,0
bug_003,ALU_OR_to_AND,3,84,254,254,84,0,0,1,0
bug_003,ALU_OR_to_AND,3,187,78,255,10,0,0,1,0
bug_003,ALU_OR_to_AND,3,159,65,223,1,0,0,1,0
bug_003,ALU_OR_to_AND,3,161,138,171,128,0,0,1,0
bug_003,ALU_OR_to_AND,3,100,62,126,36,0,0,1,0
bug_003,ALU_OR_to_AND,3,139,105,235,9,0,0,1,0
bug_003,ALU_OR_to_AND,3,116,36,116,36,0,0,1,0
bug_003,ALU_OR_to_AND,3,75,76,79,72,0,0,1,0
bug_003,ALU_OR_to_AND,3,96,111,111,96,0,0,1,0
bug_003,ALU_OR_to_AND,3,51,33,51,33,0,0,1,0
bug_003,ALU_OR_to_AND,3,234,160,234,160,0,0,1,0
bug_003,ALU_OR_to_AND,3,112,51,115,48,0,0,1,0
bug_003,ALU_OR_to_AND,3,147,78,223,2,0,0,1,0
bug_003,ALU_OR_to_AND,3,52,156,188,20,0,0,1,0
bug_003,ALU_OR_to_AND,3,204,234,238,200,0,0,1,0
bug_003,ALU_OR_to_AND,3,36,217,253,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,241,14,255,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,79,155,223,11,0,0,1,0
bug_003,ALU_OR_to_AND,3,87,45,127,5,0,0,1,0
bug_003,ALU_OR_to_AND,3,68,151,215,4,0,0,1,0
bug_003,ALU_OR_to_AND,3,12,253,253,12,0,0,1,0
bug_003,ALU_OR_to_AND,3,189,73,253,9,0,0,1,0
bug_003,ALU_OR_to_AND,3,153,118,255,16,0,0,1,0
bug_003,ALU_OR_to_AND,3,64,89,89,64,0,0,1,0
bug_003,ALU_OR_to_AND,3,118,140,254,4,0,0,1,0
bug_003,ALU_OR_to_AND,3,3,53,55,1,0,0,1,0
bug_003,ALU_OR_to_AND,3,66,186,250,2,0,0,1,0
bug_003,ALU_OR_to_AND,3,62,142,190,14,0,0,1,0
bug_003,ALU_OR_to_AND,3,88,127,127,88,0,0,1,0
bug_003,ALU_OR_to_AND,3,23,125,127,21,0,0,1,0
bug_003,ALU_OR_to_AND,3,174,196,238,132,0,0,1,0
bug_003,ALU_OR_to_AND,3,30,55,63,22,0,0,1,0
bug_003,ALU_OR_to_AND,3,19,136,155,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,21,6,23,4,0,0,1,0
bug_003,ALU_OR_to_AND,3,151,34,183,2,0,0,1,0
bug_003,ALU_OR_to_AND,3,137,94,223,8,0,0,1,0
bug_003,ALU_OR_to_AND,3,254,120,254,120,0,0,1,0
bug_003,ALU_OR_to_AND,3,138,46,174,10,0,0,1,0
bug_003,ALU_OR_to_AND,3,211,61,255,17,0,0,1,0
bug_003,ALU_OR_to_AND,3,63,88,127,24,0,0,1,0
bug_003,ALU_OR_to_AND,3,54,249,255,48,0,0,1,0
bug_003,ALU_OR_to_AND,3,49,197,245,1,0,0,1,0
bug_003,ALU_OR_to_AND,3,183,222,255,150,0,0,1,0
bug_003,ALU_OR_to_AND,3,45,82,127,0,0,0,1,0
bug_003,ALU_OR_to_AND,3,98,114,114,98,0,0,1,0
bug_003,ALU_OR_to_AND,3,49,40,57,32,0,0,1,0
bug_003,ALU_OR_to_AND,3,246,227,247,226,0,0,1,0
bug_003,ALU_OR_to_AND,3,191,140,191,140,0,0,1,0
bug_003,ALU_OR_to_AND,3,39,219,255,3,0,0,1,0
bug_003,ALU_OR_to_AND,3,145,215,215,145,0,0,1,0
bug_004,ALU_XOR_to_AND,4,0,0,0,0,0,0,0,0
bug_004,ALU_XOR_to_AND,4,0,1,1,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,0,255,255,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,0,254,254,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,0,128,128,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,0,127,127,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,0,64,64,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,0,63,63,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,0,170,170,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,0,85,85,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,1,0,1,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,1,1,0,1,0,0,1,0
bug_004,ALU_XOR_to_AND,4,1,255,254,1,0,0,1,0
bug_004,ALU_XOR_to_AND,4,1,254,255,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,1,128,129,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,1,127,126,1,0,0,1,0
bug_004,ALU_XOR_to_AND,4,1,64,65,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,1,63,62,1,0,0,1,0
bug_004,ALU_XOR_to_AND,4,1,170,171,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,1,85,84,1,0,0,1,0
bug_004,ALU_XOR_to_AND,4,255,0,255,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,255,1,254,1,0,0,1,0
bug_004,ALU_XOR_to_AND,4,255,255,0,255,0,0,1,0
bug_004,ALU_XOR_to_AND,4,255,254,1,254,0,0,1,0
bug_004,ALU_XOR_to_AND,4,255,128,127,128,0,0,1,0
bug_004,ALU_XOR_to_AND,4,255,127,128,127,0,0,1,0
bug_004,ALU_XOR_to_AND,4,255,64,191,64,0,0,1,0
bug_004,ALU_XOR_to_AND,4,255,63,192,63,0,0,1,0
bug_004,ALU_XOR_to_AND,4,255,170,85,170,0,0,1,0
bug_004,ALU_XOR_to_AND,4,255,85,170,85,0,0,1,0
bug_004,ALU_XOR_to_AND,4,254,0,254,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,254,1,255,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,254,255,1,254,0,0,1,0
bug_004,ALU_XOR_to_AND,4,254,254,0,254,0,0,1,0
bug_004,ALU_XOR_to_AND,4,254,128,126,128,0,0,1,0
bug_004,ALU_XOR_to_AND,4,254,127,129,126,0,0,1,0
bug_004,ALU_XOR_to_AND,4,254,64,190,64,0,0,1,0
bug_004,ALU_XOR_to_AND,4,254,63,193,62,0,0,1,0
bug_004,ALU_XOR_to_AND,4,254,170,84,170,0,0,1,0
bug_004,ALU_XOR_to_AND,4,254,85,171,84,0,0,1,0
bug_004,ALU_XOR_to_AND,4,128,0,128,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,128,1,129,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,128,255,127,128,0,0,1,0
bug_004,ALU_XOR_to_AND,4,128,254,126,128,0,0,1,0
bug_004,ALU_XOR_to_AND,4,128,128,0,128,0,0,1,0
bug_004,ALU_XOR_to_AND,4,128,127,255,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,128,64,192,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,128,63,191,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,128,170,42,128,0,0,1,0
bug_004,ALU_XOR_to_AND,4,128,85,213,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,127,0,127,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,127,1,126,1,0,0,1,0
bug_004,ALU_XOR_to_AND,4,127,255,128,127,0,0,1,0
bug_004,ALU_XOR_to_AND,4,127,254,129,126,0,0,1,0
bug_004,ALU_XOR_to_AND,4,127,128,255,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,127,127,0,127,0,0,1,0
bug_004,ALU_XOR_to_AND,4,127,64,63,64,0,0,1,0
bug_004,ALU_XOR_to_AND,4,127,63,64,63,0,0,1,0
bug_004,ALU_XOR_to_AND,4,127,170,213,42,0,0,1,0
bug_004,ALU_XOR_to_AND,4,127,85,42,85,0,0,1,0
bug_004,ALU_XOR_to_AND,4,64,0,64,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,64,1,65,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,64,255,191,64,0,0,1,0
bug_004,ALU_XOR_to_AND,4,64,254,190,64,0,0,1,0
bug_004,ALU_XOR_to_AND,4,64,128,192,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,64,127,63,64,0,0,1,0
bug_004,ALU_XOR_to_AND,4,64,64,0,64,0,0,1,0
bug_004,ALU_XOR_to_AND,4,64,63,127,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,64,170,234,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,64,85,21,64,0,0,1,0
bug_004,ALU_XOR_to_AND,4,63,0,63,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,63,1,62,1,0,0,1,0
bug_004,ALU_XOR_to_AND,4,63,255,192,63,0,0,1,0
bug_004,ALU_XOR_to_AND,4,63,254,193,62,0,0,1,0
bug_004,ALU_XOR_to_AND,4,63,128,191,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,63,127,64,63,0,0,1,0
bug_004,ALU_XOR_to_AND,4,63,64,127,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,63,63,0,63,0,0,1,0
bug_004,ALU_XOR_to_AND,4,63,170,149,42,0,0,1,0
bug_004,ALU_XOR_to_AND,4,63,85,106,21,0,0,1,0
bug_004,ALU_XOR_to_AND,4,170,0,170,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,170,1,171,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,170,255,85,170,0,0,1,0
bug_004,ALU_XOR_to_AND,4,170,254,84,170,0,0,1,0
bug_004,ALU_XOR_to_AND,4,170,128,42,128,0,0,1,0
bug_004,ALU_XOR_to_AND,4,170,127,213,42,0,0,1,0
bug_004,ALU_XOR_to_AND,4,170,64,234,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,170,63,149,42,0,0,1,0
bug_004,ALU_XOR_to_AND,4,170,170,0,170,0,0,1,0
bug_004,ALU_XOR_to_AND,4,170,85,255,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,85,0,85,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,85,1,84,1,0,0,1,0
bug_004,ALU_XOR_to_AND,4,85,255,170,85,0,0,1,0
bug_004,ALU_XOR_to_AND,4,85,254,171,84,0,0,1,0
bug_004,ALU_XOR_to_AND,4,85,128,213,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,85,127,42,85,0,0,1,0
bug_004,ALU_XOR_to_AND,4,85,64,21,64,0,0,1,0
bug_004,ALU_XOR_to_AND,4,85,63,106,21,0,0,1,0
bug_004,ALU_XOR_to_AND,4,85,170,255,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,85,85,0,85,0,0,1,0
bug_004,ALU_XOR_to_AND,4,213,34,247,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,5,161,164,1,0,0,1,0
bug_004,ALU_XOR_to_AND,4,54,185,143,48,0,0,1,0
bug_004,ALU_XOR_to_AND,4,83,221,142,81,0,0,1,0
bug_004,ALU_XOR_to_AND,4,115,231,148,99,0,0,1,0
bug_004,ALU_XOR_to_AND,4,244,38,210,36,0,0,1,0
bug_004,ALU_XOR_to_AND,4,121,206,183,72,0,0,1,0
bug_004,ALU_XOR_to_AND,4,204,5,201,4,0,0,1,0
bug_004,ALU_XOR_to_AND,4,101,88,61,64,0,0,1,0
bug_004,ALU_XOR_to_AND,4,221,9,212,9,0,0,1,0
bug_004,ALU_XOR_to_AND,4,168,96,200,32,0,0,1,0
bug_004,ALU_XOR_to_AND,4,149,35,182,1,0,0,1,0
bug_004,ALU_XOR_to_AND,4,120,128,248,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,90,108,54,72,0,0,1,0
bug_004,ALU_XOR_to_AND,4,134,226,100,130,0,0,1,0
bug_004,ALU_XOR_to_AND,4,8,222,214,8,0,0,1,0
bug_004,ALU_XOR_to_AND,4,6,19,21,2,0,0,1,0
bug_004,ALU_XOR_to_AND,4,217,216,1,216,0,0,1,0
bug_004,ALU_XOR_to_AND,4,238,36,202,36,0,0,1,0
bug_004,ALU_XOR_to_AND,4,33,116,85,32,0,0,1,0
bug_004,ALU_XOR_to_AND,4,242,8,250,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,115,187,200,51,0,0,1,0
bug_004,ALU_XOR_to_AND,4,12,215,219,4,0,0,1,0
bug_004,ALU_XOR_to_AND,4,245,251,14,241,0,0,1,0
bug_004,ALU_XOR_to_AND,4,40,40,0,40,0,0,1,0
bug_004,ALU_XOR_to_AND,4,239,220,51,204,0,0,1,0
bug_004,ALU_XOR_to_AND,4,172,98,206,32,0,0,1,0
bug_004,ALU_XOR_to_AND,4,252,158,98,156,0,0,1,0
bug_004,ALU_XOR_to_AND,4,21,200,221,0,0,0,1,0
bug_004,ALU_XOR_to_AND,4,20,206,218,4,0,0,1,0
bug_004,ALU_XOR_to_AND,4,82,231,181,66,0,0,1,0
bug_004,ALU_XOR_to_AND,4,30,185,167,24,0,0,1,0
bug_004,ALU_XOR_to_AND,4,183,85,226,21,0,0,1,0
bug_004,ALU_XOR_to_AND,4,156,17,141,16,0,0,1,0
bug_004,ALU_XOR_to_AND,4,71,232,175,64,0,0,1,0
bug_004,ALU_XOR_to_AND,4,203,102,173,66,0,0,1,0
bug_004,ALU_XOR_to_AND,4,235,112,155,96,0,0,1,0
